"date"	"season"	"team"	"VorH"	"team_goals"	"team_pim"	"team_shots"	"team_powerPlayGoals"	"team_powerPlayOpportunities"	"team_blocked"	"team_takeaways"	"team_giveaways"	"team_hits"	"assists"	"goals"	"shots"	"powerPlayGoals"	"powerPlayAssists"	"penaltyMinutes"	"faceOffWins"	"faceoffTaken"	"shortHandedGoals"	"shortHandedAssists"
20210410	20202021	"Calgary Flames"	"HT"	5	4	32	1	4	12	8	17	15	9	5	32	1	2	4	26	59	0	0
20210411	20202021	"Pittsburgh Penguins"	"VT"	5	4	24	1	1	17	5	6	7	10	5	24	1	2	4	27	57	0	0
20210411	20202021	"New Jersey Devils"	"HT"	2	2	30	0	2	17	5	12	12	2	2	30	0	0	0	30	57	0	0
20210411	20202021	"New York Rangers"	"VT"	2	8	26	0	3	10	2	10	21	4	2	26	0	0	8	22	53	0	0
20210411	20202021	"New York Islanders"	"HT"	3	8	32	1	3	13	1	7	27	5	3	32	1	2	8	31	53	0	0
20210411	20202021	"Buffalo Sabres"	"VT"	5	4	31	0	3	12	6	11	21	7	5	31	0	0	4	29	65	0	0
20210411	20202021	"Philadelphia Flyers"	"HT"	3	8	43	1	1	15	8	9	17	6	3	43	1	2	8	36	65	0	0
20210411	20202021	"Arizona Coyotes"	"VT"	0	6	14	0	1	14	9	0	38	0	0	14	0	0	6	17	49	0	0
20210411	20202021	"Vegas Golden Knights"	"HT"	1	4	29	0	2	16	4	9	29	1	1	29	0	0	4	32	49	0	0
20210411	20202021	"Colorado Avalanche"	"VT"	4	25	37	1	4	12	6	8	20	7	4	37	1	2	25	24	48	0	0
20210411	20202021	"Anaheim Ducks"	"HT"	1	29	25	0	2	19	3	12	24	2	1	25	0	0	29	24	48	0	0
20210411	20202021	"Washington Capitals"	"VT"	8	13	33	3	6	9	17	9	13	14	8	33	3	6	13	30	65	0	0
20210411	20202021	"Boston Bruins"	"HT"	1	17	35	1	4	5	6	5	25	2	1	35	1	2	17	35	65	0	0
20210411	20202021	"Dallas Stars"	"VT"	2	7	26	0	3	10	5	8	22	2	2	26	0	0	7	27	54	0	0
20210411	20202021	"Nashville Predators"	"HT"	2	11	20	0	1	7	6	10	33	2	2	20	0	0	11	27	54	0	0
20210412	20202021	"Arizona Coyotes"	"VT"	2	12	37	1	4	19	4	5	28	4	2	37	1	2	12	31	63	0	0
20210412	20202021	"Colorado Avalanche"	"HT"	4	12	20	1	4	12	8	9	14	7	4	20	1	2	12	32	63	0	0
20210412	20202021	"Detroit Red Wings"	"VT"	3	8	30	1	5	17	1	8	29	6	3	30	1	2	8	26	62	0	0
20210412	20202021	"Carolina Hurricanes"	"HT"	1	10	38	0	4	6	2	10	30	2	1	38	0	0	8	36	62	0	0
20210412	20202021	"Chicago Blackhawks"	"VT"	4	0	34	1	3	12	4	6	14	5	4	34	1	2	0	32	56	0	0
20210412	20202021	"Columbus Blue Jackets"	"HT"	3	16	33	0	0	9	9	14	20	4	3	33	0	0	16	24	56	0	0
20210412	20202021	"Toronto Maple Leafs"	"VT"	2	4	25	0	2	13	3	9	33	4	2	25	0	0	2	26	51	0	0
20210412	20202021	"Montréal Canadiens"	"HT"	4	4	25	1	2	18	6	18	32	7	4	25	1	2	4	25	51	0	0
20210412	20202021	"Winnipeg Jets"	"VT"	2	11	26	1	5	9	3	12	24	4	2	26	1	2	11	31	50	0	0
20210412	20202021	"Ottawa Senators"	"HT"	4	17	24	1	2	22	7	8	25	6	4	24	1	2	17	19	50	0	0
20210412	20202021	"Vegas Golden Knights"	"VT"	4	8	41	1	2	16	4	4	14	5	4	41	1	2	8	26	53	1	1
20210412	20202021	"Los Angeles Kings"	"HT"	2	4	28	0	4	12	3	7	14	4	2	28	0	0	4	27	53	0	0
20210412	20202021	"Anaheim Ducks"	"VT"	4	10	21	0	2	16	9	1	23	8	4	21	0	0	10	25	56	0	0
20210412	20202021	"San Jose Sharks"	"HT"	0	4	46	0	5	7	11	5	33	0	0	46	0	0	2	31	56	0	0
20210413	20202021	"Buffalo Sabres"	"VT"	2	14	23	0	3	16	11	14	27	4	2	23	0	0	14	26	59	0	0
20210413	20202021	"Boston Bruins"	"HT"	2	16	34	0	1	16	11	9	26	2	2	34	0	0	16	33	59	0	0
20210413	20202021	"Philadelphia Flyers"	"VT"	1	6	30	0	2	9	6	7	12	1	1	30	0	0	6	28	66	0	0
20210413	20202021	"Washington Capitals"	"HT"	6	4	32	3	3	18	8	13	14	12	6	32	3	6	4	38	66	0	0
20210413	20202021	"Tampa Bay Lightning"	"VT"	2	8	23	1	2	2	4	9	14	3	2	23	1	2	6	17	55	0	0
20210413	20202021	"Nashville Predators"	"HT"	7	6	22	0	3	17	7	12	19	11	7	22	0	0	6	38	55	0	0
20210413	20202021	"New York Rangers"	"VT"	3	14	20	0	0	15	10	6	16	4	3	20	0	0	14	15	37	1	0
20210413	20202021	"New Jersey Devils"	"HT"	0	10	27	0	2	8	4	8	19	0	0	27	0	0	10	22	37	0	0
20210413	20202021	"Calgary Flames"	"VT"	3	9	28	1	2	10	7	14	21	6	3	28	1	2	9	22	50	0	0
20210413	20202021	"Toronto Maple Leafs"	"HT"	2	9	26	0	2	11	8	19	23	4	2	26	0	0	9	28	50	0	0
20210413	20202021	"Florida Panthers"	"VT"	3	8	31	1	4	14	5	8	14	6	3	31	1	2	8	33	80	0	0
20210413	20202021	"Dallas Stars"	"HT"	2	10	26	0	3	15	2	16	18	4	2	26	0	0	10	47	80	0	0
20210414	20202021	"Colorado Avalanche"	"VT"	4	8	28	1	3	18	9	17	20	8	4	28	1	2	8	21	61	0	0
20210414	20202021	"St. Louis Blues"	"HT"	3	6	34	2	4	18	6	17	32	6	3	34	2	4	4	40	61	0	0
20210414	20202021	"Arizona Coyotes"	"VT"	2	6	30	1	4	16	1	2	16	4	2	30	1	2	6	20	47	0	0
20210414	20202021	"Minnesota Wild"	"HT"	5	8	22	3	3	12	5	6	17	9	5	22	3	5	8	27	47	0	0
20210414	20202021	"Calgary Flames"	"VT"	4	4	34	0	1	26	7	5	22	5	4	34	0	0	4	36	60	0	0
20210414	20202021	"Montréal Canadiens"	"HT"	1	2	27	0	2	22	2	13	39	2	1	27	0	0	2	24	60	0	0
20210414	20202021	"Winnipeg Jets"	"VT"	3	10	35	1	3	9	3	10	36	5	3	35	1	2	10	29	54	1	1
20210414	20202021	"Ottawa Senators"	"HT"	2	6	29	1	5	10	7	15	32	3	2	29	1	2	4	25	54	0	0
20210414	20202021	"Vegas Golden Knights"	"VT"	6	2	32	0	1	5	3	8	16	10	6	32	0	0	2	30	56	0	0
20210414	20202021	"Los Angeles Kings"	"HT"	2	2	22	1	1	17	2	5	27	2	2	22	1	1	2	26	56	0	0
20210414	20202021	"Anaheim Ducks"	"VT"	4	18	27	1	4	11	13	6	21	7	4	27	1	2	18	27	60	0	0
20210414	20202021	"San Jose Sharks"	"HT"	1	20	28	0	3	17	12	14	36	2	1	28	0	0	20	33	60	0	0
20210415	20202021	"New York Islanders"	"VT"	1	10	23	0	3	19	10	13	34	2	1	23	0	0	10	30	60	0	0
20210415	20202021	"Boston Bruins"	"HT"	4	6	45	1	5	7	9	11	23	6	4	45	1	2	6	30	60	0	0
20210415	20202021	"New Jersey Devils"	"VT"	0	4	16	0	3	7	6	9	11	0	0	16	0	0	4	24	45	0	0
20210415	20202021	"New York Rangers"	"HT"	4	6	33	0	2	20	7	10	17	8	4	33	0	0	6	21	45	0	0
20210415	20202021	"Buffalo Sabres"	"VT"	5	8	30	0	2	14	8	5	13	5	5	30	0	0	8	19	49	1	1
20210415	20202021	"Washington Capitals"	"HT"	2	6	29	0	3	10	5	15	28	3	2	29	0	0	6	30	49	0	0
20210415	20202021	"Nashville Predators"	"VT"	1	10	20	0	4	7	5	8	32	2	1	20	0	0	8	31	60	1	2
20210415	20202021	"Carolina Hurricanes"	"HT"	4	12	29	1	3	11	9	19	32	8	4	29	1	2	12	29	60	0	0
20210415	20202021	"Florida Panthers"	"VT"	2	4	38	0	3	11	3	0	26	4	2	38	0	0	4	35	53	0	0
20210415	20202021	"Tampa Bay Lightning"	"HT"	3	6	19	1	2	7	7	1	35	3	3	19	1	0	6	18	53	0	0
20210415	20202021	"Philadelphia Flyers"	"VT"	1	6	27	0	3	13	5	6	25	1	1	27	0	0	6	34	66	0	0
20210415	20202021	"Pittsburgh Penguins"	"HT"	1	6	32	0	3	6	9	9	16	2	1	32	0	0	4	32	66	0	0
20210415	20202021	"Chicago Blackhawks"	"VT"	1	2	25	0	3	6	5	4	9	2	1	25	0	0	2	16	42	0	0
20210415	20202021	"Detroit Red Wings"	"HT"	4	6	28	0	1	24	5	8	19	7	4	28	0	0	2	26	42	0	0
20210415	20202021	"Winnipeg Jets"	"VT"	5	8	24	2	3	15	9	10	32	7	5	24	2	4	8	20	47	0	0
20210415	20202021	"Toronto Maple Leafs"	"HT"	2	6	33	0	4	12	12	17	15	4	2	33	0	0	6	27	47	0	0
20210415	20202021	"Columbus Blue Jackets"	"VT"	1	2	18	0	1	19	0	9	20	2	1	18	0	0	2	18	53	0	0
20210415	20202021	"Dallas Stars"	"HT"	4	2	31	0	1	8	6	9	17	8	4	31	0	0	2	35	53	0	0
20210416	20202021	"New York Islanders"	"VT"	0	6	25	0	5	11	12	12	32	0	0	25	0	0	6	28	55	0	0
20210416	20202021	"Boston Bruins"	"HT"	3	10	28	0	3	9	11	3	26	4	3	28	0	0	10	27	55	0	0
20210416	20202021	"Calgary Flames"	"VT"	1	6	29	0	2	22	2	10	18	2	1	29	0	0	6	25	47	0	0
20210416	20202021	"Montréal Canadiens"	"HT"	2	6	20	0	2	22	4	30	30	4	2	20	0	0	6	22	47	0	0
20210416	20202021	"San Jose Sharks"	"VT"	2	6	22	0	1	11	6	4	22	2	2	22	0	0	6	18	46	1	0
20210416	20202021	"Minnesota Wild"	"HT"	3	2	18	0	3	14	5	10	12	3	3	18	0	0	2	28	46	0	0
20210416	20202021	"Vegas Golden Knights"	"VT"	4	4	51	0	4	11	7	9	14	6	4	51	0	0	4	27	54	0	0
20210416	20202021	"Anaheim Ducks"	"HT"	0	8	16	0	2	17	6	12	26	0	0	16	0	0	8	27	54	0	0
20210417	20202021	"Ottawa Senators"	"VT"	4	8	15	1	4	19	6	18	17	7	4	15	1	2	8	25	46	0	0
20210417	20202021	"Montréal Canadiens"	"HT"	0	8	23	0	4	11	4	10	36	0	0	23	0	0	8	21	46	0	0
20210417	20202021	"Pittsburgh Penguins"	"VT"	3	2	41	1	2	14	4	6	13	5	3	41	1	2	2	21	45	0	0
20210417	20202021	"Buffalo Sabres"	"HT"	2	4	30	1	1	12	5	4	12	2	2	30	1	2	4	24	45	0	0
20210417	20202021	"New Jersey Devils"	"VT"	3	10	33	0	3	13	8	7	26	5	3	33	0	0	8	28	47	0	0
20210417	20202021	"New York Rangers"	"HT"	6	10	30	2	3	17	3	12	19	12	6	30	2	4	10	19	47	0	0
20210417	20202021	"Washington Capitals"	"VT"	6	8	41	2	5	12	5	5	17	10	6	41	2	4	8	24	61	0	0
20210417	20202021	"Philadelphia Flyers"	"HT"	3	10	25	1	4	15	4	9	24	5	3	25	1	2	10	37	61	0	0
20210417	20202021	"Nashville Predators"	"VT"	1	4	28	0	2	20	7	15	30	0	1	28	0	0	4	29	64	0	0
20210417	20202021	"Carolina Hurricanes"	"HT"	3	4	48	0	2	17	3	13	28	5	3	48	0	0	4	35	64	0	0
20210417	20202021	"Florida Panthers"	"VT"	5	4	32	1	3	14	4	2	22	6	5	32	1	2	4	23	54	0	0
20210417	20202021	"Tampa Bay Lightning"	"HT"	3	6	31	0	2	9	3	4	25	6	3	31	0	0	4	31	54	0	0
20210417	20202021	"Chicago Blackhawks"	"VT"	4	12	27	0	2	15	7	4	15	6	4	27	0	0	12	25	55	0	0
20210417	20202021	"Detroit Red Wings"	"HT"	0	4	29	0	6	12	2	14	11	0	0	29	0	0	2	30	55	0	0
20210417	20202021	"Edmonton Oilers"	"VT"	3	6	25	2	6	12	9	12	30	6	3	25	2	4	6	20	46	0	0
20210417	20202021	"Winnipeg Jets"	"HT"	0	12	26	0	3	17	3	9	43	0	0	26	0	0	12	26	46	0	0
20210417	20202021	"San Jose Sharks"	"VT"	2	8	28	0	2	11	8	2	22	4	2	28	0	0	6	29	50	0	0
20210417	20202021	"Minnesota Wild"	"HT"	5	4	28	1	4	10	8	10	17	8	5	28	1	2	4	21	50	0	0
20210417	20202021	"Columbus Blue Jackets"	"VT"	1	18	22	0	1	16	2	14	21	2	1	22	0	0	18	22	61	0	0
20210417	20202021	"Dallas Stars"	"HT"	5	4	32	0	3	13	3	10	16	9	5	32	0	0	4	39	61	0	0
20210417	20202021	"St. Louis Blues"	"VT"	2	6	22	1	1	11	4	7	30	4	2	22	1	2	6	30	53	0	0
20210417	20202021	"Arizona Coyotes"	"HT"	3	2	29	1	3	24	9	5	17	6	3	29	1	2	2	23	53	0	0
20210418	20202021	"Toronto Maple Leafs"	"VT"	2	2	39	1	4	13	6	5	13	3	2	39	1	2	2	26	49	0	0
20210418	20202021	"Vancouver Canucks"	"HT"	3	19	24	0	1	23	4	7	11	5	3	24	0	0	19	23	49	0	0
20210418	20202021	"Washington Capitals"	"VT"	3	21	33	2	6	9	14	6	33	5	3	33	2	4	21	25	55	0	0
20210418	20202021	"Boston Bruins"	"HT"	6	14	28	0	3	12	11	2	28	10	6	28	0	0	14	30	55	1	1
20210418	20202021	"New York Rangers"	"VT"	5	2	25	2	5	13	13	3	16	9	5	25	2	4	2	21	49	0	0
20210418	20202021	"New Jersey Devils"	"HT"	3	20	30	0	1	13	9	12	8	6	3	30	0	0	20	28	49	0	0
20210418	20202021	"New York Islanders"	"VT"	1	2	28	0	2	16	5	9	29	2	1	28	0	0	2	19	47	0	0
20210418	20202021	"Philadelphia Flyers"	"HT"	0	4	30	0	1	11	12	6	27	0	0	30	0	0	4	28	47	0	0
20210418	20202021	"Vegas Golden Knights"	"VT"	5	8	29	1	3	20	5	9	15	9	5	29	1	1	8	25	57	0	0
20210418	20202021	"Anaheim Ducks"	"HT"	2	6	35	0	4	11	4	10	22	4	2	35	0	0	4	32	57	0	0
20210418	20202021	"Pittsburgh Penguins"	"VT"	2	8	36	0	2	13	6	6	13	4	2	36	0	0	8	28	61	0	0
20210418	20202021	"Buffalo Sabres"	"HT"	4	4	29	1	4	11	5	8	22	7	4	29	1	2	4	33	61	0	0
20210419	20202021	"Chicago Blackhawks"	"VT"	2	10	32	1	5	10	3	9	22	3	2	32	1	2	10	25	52	0	0
20210419	20202021	"Nashville Predators"	"HT"	5	20	30	0	5	16	7	12	19	8	5	30	0	0	18	27	52	0	0
20210419	20202021	"Carolina Hurricanes"	"VT"	2	11	27	1	3	14	3	0	30	1	2	27	1	1	11	36	69	0	0
20210419	20202021	"Tampa Bay Lightning"	"HT"	3	13	36	1	2	10	4	4	32	5	3	36	1	2	13	33	69	0	0
20210419	20202021	"Columbus Blue Jackets"	"VT"	2	21	36	0	2	8	10	8	24	4	2	36	0	0	19	22	59	0	0
20210419	20202021	"Florida Panthers"	"HT"	4	31	39	0	2	15	17	20	25	6	4	39	0	0	31	37	59	0	0
20210419	20202021	"Ottawa Senators"	"VT"	4	13	20	1	2	14	7	9	15	4	4	20	1	2	13	22	52	1	1
20210419	20202021	"Calgary Flames"	"HT"	2	9	28	0	4	12	7	18	23	4	2	28	0	0	9	30	52	0	0
20210419	20202021	"Montréal Canadiens"	"VT"	1	8	23	0	2	12	5	11	28	1	1	23	0	0	8	25	53	0	0
20210419	20202021	"Edmonton Oilers"	"HT"	4	4	36	0	4	14	6	15	39	5	4	36	0	0	4	28	53	0	0
20210419	20202021	"Detroit Red Wings"	"VT"	2	4	22	0	1	17	2	8	15	4	2	22	0	0	4	21	49	0	0
20210419	20202021	"Dallas Stars"	"HT"	2	2	36	1	2	12	10	15	18	4	2	36	1	2	2	28	49	0	0
20210419	20202021	"Minnesota Wild"	"VT"	5	2	24	2	3	14	6	5	24	10	5	24	2	4	2	17	54	0	0
20210419	20202021	"Arizona Coyotes"	"HT"	2	6	24	0	1	10	7	13	45	2	2	24	0	0	6	37	54	0	0
20210419	20202021	"San Jose Sharks"	"VT"	2	10	31	0	2	16	5	3	30	0	2	31	0	0	10	29	61	0	0
20210419	20202021	"Vegas Golden Knights"	"HT"	2	4	40	2	5	22	10	3	26	4	2	40	2	4	4	32	61	0	0
20210420	20202021	"New Jersey Devils"	"VT"	6	4	30	1	4	9	6	3	21	10	6	30	1	2	4	29	64	1	0
20210420	20202021	"Pittsburgh Penguins"	"HT"	7	8	32	1	2	18	9	4	23	12	7	32	1	2	6	35	64	0	0
20210420	20202021	"Boston Bruins"	"VT"	2	12	41	0	4	11	4	7	15	4	2	41	0	0	12	33	54	0	0
20210420	20202021	"Buffalo Sabres"	"HT"	0	8	32	0	6	15	8	7	9	0	0	32	0	0	6	21	54	0	0
20210420	20202021	"Toronto Maple Leafs"	"VT"	3	4	40	1	2	12	7	6	21	6	3	40	1	2	4	30	66	1	2
20210420	20202021	"Vancouver Canucks"	"HT"	6	4	29	1	2	14	7	2	11	8	6	29	1	2	4	36	66	1	1
20210420	20202021	"New York Rangers"	"VT"	1	6	26	0	2	16	4	9	22	2	1	26	0	0	6	15	43	0	0
20210420	20202021	"New York Islanders"	"HT"	6	4	28	1	3	25	3	12	13	11	6	28	1	2	4	28	43	0	0
20210420	20202021	"Carolina Hurricanes"	"VT"	4	9	36	0	3	11	1	0	28	8	4	36	0	0	9	29	61	0	0
20210420	20202021	"Tampa Bay Lightning"	"HT"	1	11	27	0	2	13	3	3	34	2	1	27	0	0	11	32	61	0	0
20210420	20202021	"Columbus Blue Jackets"	"VT"	1	9	34	1	1	6	7	8	29	2	1	34	1	2	9	22	53	0	0
20210420	20202021	"Florida Panthers"	"HT"	5	7	33	0	2	7	10	9	27	10	5	33	0	0	7	31	53	0	0
20210420	20202021	"Detroit Red Wings"	"VT"	2	11	26	0	2	9	3	10	14	3	2	26	0	0	11	30	54	0	0
20210420	20202021	"Dallas Stars"	"HT"	5	11	24	0	2	20	5	7	21	7	5	24	0	0	9	24	54	0	0
20210420	20202021	"Anaheim Ducks"	"VT"	1	11	25	0	4	2	7	3	25	2	1	25	0	0	11	26	58	0	0
20210420	20202021	"Los Angeles Kings"	"HT"	4	13	22	0	3	14	1	8	15	8	4	22	0	0	13	32	58	0	0
20210421	20202021	"Montréal Canadiens"	"VT"	4	13	31	1	4	22	17	10	46	6	4	31	1	0	11	19	53	0	0
20210421	20202021	"Edmonton Oilers"	"HT"	3	13	25	1	4	8	8	10	41	5	3	25	1	2	9	34	53	0	0
20210421	20202021	"Nashville Predators"	"VT"	4	8	40	0	2	22	11	13	36	5	4	40	0	0	8	30	52	0	0
20210421	20202021	"Chicago Blackhawks"	"HT"	5	4	30	0	4	13	8	11	29	8	5	30	0	0	4	22	52	0	0
20210421	20202021	"Minnesota Wild"	"VT"	4	4	23	0	1	19	0	8	30	5	4	23	0	0	4	29	60	0	0
20210421	20202021	"Arizona Coyotes"	"HT"	1	2	40	1	2	5	6	7	33	2	1	40	1	2	2	31	60	0	0
20210421	20202021	"San Jose Sharks"	"VT"	2	8	33	0	3	19	7	3	39	3	2	33	0	0	8	34	59	0	0
20210421	20202021	"Vegas Golden Knights"	"HT"	5	8	40	1	3	21	9	9	28	8	5	40	1	2	6	25	59	0	0
20210422	20202021	"Philadelphia Flyers"	"VT"	3	6	36	2	6	10	8	8	19	6	3	36	2	4	6	35	68	0	0
20210422	20202021	"New York Rangers"	"HT"	2	12	35	0	3	14	9	14	12	4	2	35	0	0	12	33	68	0	0
20210422	20202021	"Toronto Maple Leafs"	"VT"	5	4	33	0	1	17	2	9	20	8	5	33	0	0	4	24	54	0	0
20210422	20202021	"Winnipeg Jets"	"HT"	3	2	37	0	2	9	2	7	29	5	3	37	0	0	2	30	54	0	0
20210422	20202021	"Boston Bruins"	"VT"	5	12	38	0	2	12	3	7	17	10	5	38	0	0	12	28	57	0	0
20210422	20202021	"Buffalo Sabres"	"HT"	1	6	30	0	5	9	7	6	18	2	1	30	0	0	6	29	57	0	0
20210422	20202021	"Washington Capitals"	"VT"	0	4	28	0	3	7	2	8	25	0	0	28	0	0	4	22	43	0	0
20210422	20202021	"New York Islanders"	"HT"	0	6	26	0	2	17	0	13	22	0	0	26	0	0	6	21	43	0	0
20210422	20202021	"Columbus Blue Jackets"	"VT"	1	6	25	1	1	15	2	2	25	2	1	25	1	2	6	19	55	0	0
20210422	20202021	"Tampa Bay Lightning"	"HT"	3	2	28	0	3	4	5	1	26	2	3	28	0	0	2	36	55	0	0
20210422	20202021	"Carolina Hurricanes"	"VT"	4	27	29	1	3	24	7	7	18	5	4	29	1	2	25	29	64	2	2
20210422	20202021	"Florida Panthers"	"HT"	2	15	34	1	9	8	9	20	28	4	2	34	1	2	15	35	64	0	0
20210422	20202021	"New Jersey Devils"	"VT"	1	2	31	0	4	10	5	3	29	2	1	31	0	0	2	20	43	0	0
20210422	20202021	"Pittsburgh Penguins"	"HT"	5	8	23	0	1	10	6	6	25	10	5	23	0	0	8	23	43	1	2
20210422	20202021	"Dallas Stars"	"VT"	3	2	46	2	4	7	1	2	19	6	3	46	2	4	2	31	61	0	0
20210422	20202021	"Detroit Red Wings"	"HT"	7	8	23	0	1	20	3	9	22	9	7	23	0	0	8	30	61	0	0
20210422	20202021	"Colorado Avalanche"	"VT"	4	10	29	1	5	27	4	4	12	7	4	29	1	2	8	25	55	0	0
20210422	20202021	"St. Louis Blues"	"HT"	2	10	27	1	5	11	6	4	16	4	2	27	1	2	10	30	55	0	0
20210422	20202021	"Ottawa Senators"	"VT"	3	17	25	2	4	19	5	2	28	5	3	25	2	4	17	22	62	0	0
20210422	20202021	"Vancouver Canucks"	"HT"	0	27	31	0	4	13	1	6	24	0	0	31	0	0	27	40	62	0	0
20210423	20202021	"Minnesota Wild"	"VT"	4	6	24	1	2	16	2	1	24	6	4	24	1	2	6	21	53	0	0
20210423	20202021	"Los Angeles Kings"	"HT"	2	4	42	0	3	16	2	9	22	4	2	42	0	0	4	32	53	0	0
20210423	20202021	"Montréal Canadiens"	"VT"	2	2	20	0	1	6	12	6	22	1	2	20	0	0	2	22	57	0	0
20210423	20202021	"Calgary Flames"	"HT"	4	2	31	1	1	8	11	11	14	7	4	31	1	2	2	35	57	0	0
20210423	20202021	"Boston Bruins"	"VT"	4	8	40	0	1	7	1	8	9	7	4	40	0	0	8	36	66	0	0
20210423	20202021	"Buffalo Sabres"	"HT"	6	4	34	2	3	17	8	3	13	8	6	34	2	2	4	30	66	0	0
20210423	20202021	"Philadelphia Flyers"	"VT"	1	9	27	0	2	11	5	11	19	2	1	27	0	0	9	31	52	0	0
20210423	20202021	"New York Rangers"	"HT"	4	9	24	1	2	15	9	15	26	8	4	24	1	2	7	21	52	0	0
20210423	20202021	"Nashville Predators"	"VT"	3	2	28	0	2	14	11	8	43	6	3	28	0	0	2	30	53	0	0
20210423	20202021	"Chicago Blackhawks"	"HT"	1	4	30	0	1	20	12	11	36	2	1	30	0	0	4	23	53	0	0
20210424	20202021	"Vegas Golden Knights"	"VT"	5	4	31	0	3	15	8	16	13	7	5	31	0	0	4	25	62	0	0
20210424	20202021	"Anaheim Ducks"	"HT"	1	6	24	0	2	6	6	7	26	2	1	24	0	0	6	37	62	0	0
20210424	20202021	"Washington Capitals"	"VT"	6	4	30	0	1	12	4	13	28	9	6	30	0	0	4	26	53	0	0
20210424	20202021	"New York Islanders"	"HT"	3	2	24	2	2	12	3	13	36	2	3	24	2	2	2	27	53	1	0
20210424	20202021	"Carolina Hurricanes"	"VT"	3	8	19	1	5	15	3	9	34	6	3	19	1	2	8	40	64	0	0
20210424	20202021	"Florida Panthers"	"HT"	4	10	36	0	4	13	10	11	27	7	4	36	0	0	10	24	64	1	2
20210424	20202021	"New Jersey Devils"	"VT"	2	7	36	0	2	8	7	3	29	4	2	36	0	0	7	23	59	0	0
20210424	20202021	"Pittsburgh Penguins"	"HT"	4	9	37	1	1	9	8	9	26	6	4	37	1	2	9	36	59	0	0
20210424	20202021	"Dallas Stars"	"VT"	2	2	52	0	4	8	3	4	16	2	2	52	0	0	2	35	57	0	0
20210424	20202021	"Detroit Red Wings"	"HT"	1	8	17	0	1	18	1	7	15	2	1	17	0	0	8	22	57	0	0
20210424	20202021	"Colorado Avalanche"	"VT"	3	8	31	2	5	9	8	10	17	6	3	31	2	4	8	29	64	0	0
20210424	20202021	"St. Louis Blues"	"HT"	5	10	30	1	4	16	6	16	28	8	5	30	1	2	10	35	64	0	0
20210424	20202021	"Toronto Maple Leafs"	"VT"	4	20	37	0	4	11	3	9	18	8	4	37	0	0	20	24	49	0	0
20210424	20202021	"Winnipeg Jets"	"HT"	1	22	26	0	3	12	5	11	28	2	1	26	0	0	22	25	49	0	0
20210424	20202021	"Montréal Canadiens"	"VT"	2	6	32	1	4	4	6	7	22	4	2	32	1	2	6	32	62	0	0
20210424	20202021	"Calgary Flames"	"HT"	5	10	34	0	2	15	3	13	16	6	5	34	0	0	10	30	62	0	0
20210424	20202021	"Ottawa Senators"	"VT"	2	13	28	0	6	9	3	1	17	2	2	28	0	0	11	17	54	0	0
20210424	20202021	"Vancouver Canucks"	"HT"	4	17	34	1	4	19	6	6	19	6	4	34	1	2	17	37	54	0	0
20210424	20202021	"Arizona Coyotes"	"VT"	4	6	40	1	2	23	3	2	38	5	4	40	1	1	6	33	57	0	0
20210424	20202021	"Los Angeles Kings"	"HT"	0	6	26	0	2	13	1	7	22	0	0	26	0	0	6	24	57	0	0
20210424	20202021	"Minnesota Wild"	"VT"	6	0	26	1	3	9	7	7	12	9	6	26	1	2	0	23	54	0	0
20210424	20202021	"San Jose Sharks"	"HT"	3	6	30	0	0	16	7	8	26	4	3	30	0	0	4	31	54	0	0
20210425	20202021	"New Jersey Devils"	"VT"	3	2	32	0	3	19	3	5	15	6	3	32	0	0	0	26	60	0	0
20210425	20202021	"Philadelphia Flyers"	"HT"	3	6	36	0	1	10	7	12	18	6	3	36	0	0	6	34	60	0	0
20210425	20202021	"Buffalo Sabres"	"VT"	3	6	34	1	4	3	8	4	13	5	3	34	1	2	6	26	48	0	0
20210425	20202021	"New York Rangers"	"HT"	6	8	29	2	3	11	11	16	27	11	6	29	2	4	8	22	48	1	1
20210425	20202021	"Columbus Blue Jackets"	"VT"	3	8	22	0	1	14	4	5	17	6	3	22	0	0	8	28	56	0	0
20210425	20202021	"Tampa Bay Lightning"	"HT"	4	2	34	1	4	10	5	4	16	6	4	34	1	2	2	28	56	0	0
20210425	20202021	"Boston Bruins"	"VT"	0	2	30	0	0	14	6	7	33	0	0	30	0	0	2	27	56	0	0
20210425	20202021	"Pittsburgh Penguins"	"HT"	1	0	29	0	1	8	8	11	33	2	1	29	0	0	0	29	56	0	0
20210426	20202021	"Colorado Avalanche"	"VT"	1	4	32	1	4	4	7	21	36	2	1	32	1	2	4	25	51	0	0
20210426	20202021	"St. Louis Blues"	"HT"	4	8	20	1	2	22	10	17	28	8	4	20	1	2	8	26	51	0	0
20210426	20202021	"Florida Panthers"	"VT"	1	6	40	0	2	5	3	7	14	2	1	40	0	0	6	24	53	0	0
20210426	20202021	"Nashville Predators"	"HT"	4	6	27	1	2	13	10	17	18	8	4	27	1	2	6	29	53	0	0
20210426	20202021	"Vancouver Canucks"	"VT"	1	7	26	0	1	14	5	10	25	2	1	26	0	0	7	27	46	0	0
20210426	20202021	"Ottawa Senators"	"HT"	2	7	27	0	1	11	3	14	34	2	2	27	0	0	7	19	46	0	0
20210426	20202021	"Edmonton Oilers"	"VT"	6	4	30	0	1	18	9	9	29	8	6	30	0	0	4	20	40	0	0
