"season"	"date"	"regsea"	"VTabbr"	"VT"	"HTabbr"	"HT"	"HTTZ"	"min"	"pace"	"refs"	"VTscore"	"HTscore"
"2015"	20150605	TRUE	"IND"	"Indiana Fever"	"CHI"	"Chicago Sky"	2	200	98.1	"Billy Smith, Jeffrey Smith, Eric Brewton"	72	95
"2015"	20150605	TRUE	"WAS"	"Washington Mystics"	"CON"	"Connecticut Sun"	3	200	82.1	"Daryl Humphrey, Don Hudson, Michael Price"	73	68
"2015"	20150605	TRUE	"TUL"	"Tulsa Shock"	"MIN"	"Minnesota Lynx"	2	182	95.1	"Tom Mauer, Denise Brooks, Tony Dawkins"	75	83
"2015"	20150605	TRUE	"ATL"	"Atlanta Dream"	"NYL"	"New York Liberty"	3	200	96.8	"Lamont Simpson, Tim Greene, Tiara Cruse"	73	82
"2015"	20150605	TRUE	"SAS"	"San Antonio Stars"	"PHO"	"Phoenix Mercury"	1	200	88.8	"Roy Gulbeyan, Maj Forsberg, Jeff Wooten"	71	76
"2015"	20150606	TRUE	"MIN"	"Minnesota Lynx"	"IND"	"Indiana Fever"	3	200	90.3	"Tiara Cruse, Tim Greene, Lamont Simpson"	75	69
"2015"	20150606	TRUE	"LAS"	"Los Angeles Sparks"	"SEA"	"Seattle Storm"	0	200	85	"Kurt Walker, Tiffany Bird, Maj Forsberg"	61	86
"2015"	20150606	TRUE	"CHI"	"Chicago Sky"	"TUL"	"Tulsa Shock"	2	200	96.6	"---"	93	101
"2015"	20150606	TRUE	"NYL"	"New York Liberty"	"WAS"	"Washington Mystics"	3	200	92.6	"Denise Brooks, Kevin Sparrock, Tom Mauer"	62	67
"2015"	20150607	TRUE	"CON"	"Connecticut Sun"	"ATL"	"Atlanta Dream"	3	200	94.8	"Eric Brewton, Billy Smith, Lamont Simpson"	75	70
"2015"	20150609	TRUE	"IND"	"Indiana Fever"	"NYL"	"New York Liberty"	3	200	90.6	"Tony Dawkins, Michael Price, Don Hudson"	79	86
"2015"	20150609	TRUE	"SEA"	"Seattle Storm"	"TUL"	"Tulsa Shock"	2	200	91	"---"	45	68
"2015"	20150611	TRUE	"SAS"	"San Antonio Stars"	"ATL"	"Atlanta Dream"	3	200	88.7	"Don Hudson, Sue Blauch, Kevin Sparrock"	69	72
"2015"	20150611	TRUE	"CHI"	"Chicago Sky"	"CON"	"Connecticut Sun"	3	200	88.8	"Roy Gulbeyan, Fatou Cissoko-Stephens, Tyler Ford"	65	67
"2015"	20150611	TRUE	"SEA"	"Seattle Storm"	"MIN"	"Minnesota Lynx"	2	175	88	"Michael Price, Jeff Wooten, Byron Jarrett"	70	79
"2015"	20150611	TRUE	"PHO"	"Phoenix Mercury"	"NYL"	"New York Liberty"	3	200	89.5	"Eric Brewton, Jeffrey Smith, Daryl Humphrey"	57	68
"2015"	20150612	TRUE	"PHO"	"Phoenix Mercury"	"IND"	"Indiana Fever"	3	200	93.3	"Byron Jarrett, Tom Mauer, Tony Dawkins"	74	77
"2015"	20150612	TRUE	"ATL"	"Atlanta Dream"	"WAS"	"Washington Mystics"	3	200	84.5	"Tim Greene, Amy Bonner, Daryl Humphrey"	64	61
"2015"	20150614	TRUE	"ATL"	"Atlanta Dream"	"CON"	"Connecticut Sun"	3	200	93.8	"Eric Brewton, Tony Dawkins, Aaron Smith"	64	82
"2015"	20150614	TRUE	"CHI"	"Chicago Sky"	"IND"	"Indiana Fever"	3	200	99.5	"Daryl Humphrey, Denise Brooks, Jeffrey Smith"	98	72
"2015"	20150614	TRUE	"SEA"	"Seattle Storm"	"LAS"	"Los Angeles Sparks"	0	200	83.3	"Billy Smith, Cheryl Flores, Tommy Nunez"	60	54
"2015"	20150614	TRUE	"WAS"	"Washington Mystics"	"NYL"	"New York Liberty"	3	200	91.3	"Tyler Ford, Roy Gulbeyan, Fatou Cissoko-Stephens"	74	59
"2015"	20150614	TRUE	"MIN"	"Minnesota Lynx"	"PHO"	"Phoenix Mercury"	1	200	92.8	"Kevin Sparrock, Lamont Simpson, Sue Blauch"	66	81
"2015"	20150614	TRUE	"TUL"	"Tulsa Shock"	"SAS"	"San Antonio Stars"	2	200	84.8	"Tiffany Bird, Jeff Wooten, Kurt Walker"	73	62
"2015"	20150616	TRUE	"IND"	"Indiana Fever"	"ATL"	"Atlanta Dream"	3	200	96.6	"Tim Greene, Fatou Cissoko-Stephens, Roy Gulbeyan"	90	79
"2015"	20150616	TRUE	"MIN"	"Minnesota Lynx"	"LAS"	"Los Angeles Sparks"	0	200	75.8	"Sue Blauch, Kurt Walker, Jeff Wooten"	67	52
"2015"	20150616	TRUE	"CON"	"Connecticut Sun"	"SEA"	"Seattle Storm"	0	200	89.8	"Kevin Sparrock, Lamont Simpson, Billy Smith"	79	58
"2015"	20150616	TRUE	"SAS"	"San Antonio Stars"	"TUL"	"Tulsa Shock"	2	200	91	"---"	61	88
"2015"	20150619	TRUE	"CHI"	"Chicago Sky"	"ATL"	"Atlanta Dream"	3	200	98.8	"Don Hudson, Lamont Simpson, Jonathan Sterling"	73	74
"2015"	20150619	TRUE	"IND"	"Indiana Fever"	"NYL"	"New York Liberty"	3	200	89.2	"Tom Mauer, Billy Smith, Byron Jarrett"	80	63
"2015"	20150619	TRUE	"CON"	"Connecticut Sun"	"PHO"	"Phoenix Mercury"	1	250	84.1	"Denise Brooks, Kurt Walker, Tyler Ford"	90	78
"2015"	20150619	TRUE	"MIN"	"Minnesota Lynx"	"SAS"	"San Antonio Stars"	2	200	87.9	"Cheryl Flores, Daryl Humphrey, Roy Gulbeyan"	74	59
"2015"	20150619	TRUE	"TUL"	"Tulsa Shock"	"WAS"	"Washington Mystics"	3	200	91.8	"Jeffrey Smith, Vladimir Voyard-Tadal, Tony Dawkins"	86	82
"2015"	20150620	TRUE	"WAS"	"Washington Mystics"	"IND"	"Indiana Fever"	3	200	90.3	"Jonathan Sterling, Lamont Simpson, Kevin Sparrock"	87	75
"2015"	20150620	TRUE	"CHI"	"Chicago Sky"	"SAS"	"San Antonio Stars"	2	225	91.2	"Aaron Smith, Sue Blauch, Tyler Ford"	95	87
"2015"	20150621	TRUE	"NYL"	"New York Liberty"	"ATL"	"Atlanta Dream"	3	200	92.9	"Tony Dawkins, Daryl Humphrey, Vladimir Voyard-Tadal"	73	64
"2015"	20150621	TRUE	"CON"	"Connecticut Sun"	"LAS"	"Los Angeles Sparks"	0	200	87.9	"Janetta Graham, Roy Gulbeyan, Denise Brooks"	76	68
"2015"	20150621	TRUE	"TUL"	"Tulsa Shock"	"MIN"	"Minnesota Lynx"	2	195	89.7	"Tim Greene, Eric Brewton, Kevin Sparrock"	86	75
"2015"	20150621	TRUE	"PHO"	"Phoenix Mercury"	"SEA"	"Seattle Storm"	0	200	90.3	"Tommy Nunez, Tiffany Bird, Jeff Wooten"	84	72
"2015"	20150623	TRUE	"LAS"	"Los Angeles Sparks"	"WAS"	"Washington Mystics"	3	200	89.6	"Billy Smith, Eric Brewton, Sue Blauch"	80	84
"2015"	20150624	TRUE	"ATL"	"Atlanta Dream"	"CHI"	"Chicago Sky"	2	225	96.2	"Fatou Cissoko-Stephens, Denise Brooks, Tommy Nunez"	96	100
"2015"	20150625	TRUE	"PHO"	"Phoenix Mercury"	"SAS"	"San Antonio Stars"	2	200	95.3	"Denise Brooks, Kevin Sparrock, Byron Jarrett"	71	76
"2015"	20150625	TRUE	"MIN"	"Minnesota Lynx"	"SEA"	"Seattle Storm"	0	200	92.2	"Jeffrey Smith, Roy Gulbeyan, Michael Price"	76	73
"2015"	20150626	TRUE	"WAS"	"Washington Mystics"	"ATL"	"Atlanta Dream"	3	200	87.8	"Kurt Walker, Aaron Smith, Eric Brewton"	69	72
"2015"	20150626	TRUE	"LAS"	"Los Angeles Sparks"	"CON"	"Connecticut Sun"	3	225	85.1	"Tommy Nunez, Tony Dawkins, Jeff Wooten"	76	80
"2015"	20150626	TRUE	"CHI"	"Chicago Sky"	"IND"	"Indiana Fever"	3	200	95.5	"Sue Blauch, Daryl Humphrey, Don Hudson"	83	77
"2015"	20150626	TRUE	"NYL"	"New York Liberty"	"TUL"	"Tulsa Shock"	2	200	91.4	"---"	62	71
"2015"	20150627	TRUE	"PHO"	"Phoenix Mercury"	"MIN"	"Minnesota Lynx"	2	197	87.6	"Tom Mauer, Lamont Simpson, Tony Dawkins"	56	71
"2015"	20150627	TRUE	"SEA"	"Seattle Storm"	"SAS"	"San Antonio Stars"	2	200	89.9	"Kurt Walker, Billy Smith, Tim Greene"	71	73
"2015"	20150628	TRUE	"LAS"	"Los Angeles Sparks"	"NYL"	"New York Liberty"	3	200	85.6	"Eric Brewton, Daryl Humphrey, Kevin Sparrock"	70	79
"2015"	20150628	TRUE	"SEA"	"Seattle Storm"	"TUL"	"Tulsa Shock"	2	200	90.6	"---"	89	93
"2015"	20150628	TRUE	"CHI"	"Chicago Sky"	"WAS"	"Washington Mystics"	3	200	86.8	"Tommy Nunez, Jeff Wooten, Tom Mauer"	71	86
"2015"	20150630	TRUE	"NYL"	"New York Liberty"	"CHI"	"Chicago Sky"	2	200	92.5	"Jeffrey Smith, Roy Gulbeyan, Amy Bonner"	89	81
"2015"	20150630	TRUE	"IND"	"Indiana Fever"	"CON"	"Connecticut Sun"	3	200	90.9	"Kurt Walker, Eric Brewton, Denise Brooks"	92	84
"2015"	20150630	TRUE	"SAS"	"San Antonio Stars"	"PHO"	"Phoenix Mercury"	1	200	86.1	"Tommy Nunez, Janetta Graham, Michael Price"	78	85
"2015"	20150630	TRUE	"TUL"	"Tulsa Shock"	"SEA"	"Seattle Storm"	0	200	88.6	"Tom Mauer, Maj Forsberg, Byron Jarrett"	69	74
"2015"	20150702	TRUE	"CHI"	"Chicago Sky"	"CON"	"Connecticut Sun"	3	200	89.9	"Billy Smith, Lamont Simpson, Fatou Cissoko-Stephens"	77	74
"2015"	20150702	TRUE	"WAS"	"Washington Mystics"	"IND"	"Indiana Fever"	3	200	76.2	"Vladimir Voyard-Tadal, Tim Greene, Michael Price"	50	73
"2015"	20150702	TRUE	"SAS"	"San Antonio Stars"	"LAS"	"Los Angeles Sparks"	0	200	88.1	"Tom Mauer, Byron Jarrett, Jeff Wooten"	81	86
"2015"	20150702	TRUE	"TUL"	"Tulsa Shock"	"PHO"	"Phoenix Mercury"	1	200	89.3	"Kurt Walker, Cheryl Flores, Roy Gulbeyan"	55	86
"2015"	20150703	TRUE	"TUL"	"Tulsa Shock"	"LAS"	"Los Angeles Sparks"	0	200	90	"Tiffany Bird, Tony Dawkins, Tommy Nunez"	95	98
"2015"	20150703	TRUE	"SEA"	"Seattle Storm"	"MIN"	"Minnesota Lynx"	2	192	88.4	"Denise Brooks, Michael Price, Don Hudson"	57	82
"2015"	20150705	TRUE	"SEA"	"Seattle Storm"	"ATL"	"Atlanta Dream"	3	200	93.1	"Jeffrey Smith, Tony Dawkins, Kevin Sparrock"	64	72
"2015"	20150705	TRUE	"PHO"	"Phoenix Mercury"	"LAS"	"Los Angeles Sparks"	0	225	77.7	"Tyler Ford, Maj Forsberg, Michael Price"	94	91
"2015"	20150707	TRUE	"TUL"	"Tulsa Shock"	"ATL"	"Atlanta Dream"	3	200	103.2	"Maj Forsberg, Lamont Simpson, Daryl Humphrey"	85	75
"2015"	20150708	TRUE	"SEA"	"Seattle Storm"	"IND"	"Indiana Fever"	3	200	85.8	"Roy Gulbeyan, Byron Jarrett, Sue Blauch"	65	88
"2015"	20150708	TRUE	"LAS"	"Los Angeles Sparks"	"SAS"	"San Antonio Stars"	2	200	88.8	"Michael Price, Tiffany Bird, Eric Brewton"	61	70
"2015"	20150709	TRUE	"NYL"	"New York Liberty"	"WAS"	"Washington Mystics"	3	225	85.4	"Roy Gulbeyan, Lamont Simpson, Kevin Sparrock"	79	76
"2015"	20150710	TRUE	"MIN"	"Minnesota Lynx"	"CHI"	"Chicago Sky"	2	200	93.4	"Michael Price, Kurt Walker, Byron Jarrett"	83	90
"2015"	20150710	TRUE	"SAS"	"San Antonio Stars"	"IND"	"Indiana Fever"	3	200	93.3	"Tony Dawkins, Lamont Simpson, Maj Forsberg"	76	83
"2015"	20150710	TRUE	"PHO"	"Phoenix Mercury"	"SEA"	"Seattle Storm"	0	200	91.9	"Tommy Nunez, Daryl Humphrey, Janetta Graham"	94	79
"2015"	20150711	TRUE	"LAS"	"Los Angeles Sparks"	"TUL"	"Tulsa Shock"	2	200	83.2	"---"	65	82
"2015"	20150712	TRUE	"NYL"	"New York Liberty"	"ATL"	"Atlanta Dream"	3	200	89.6	"Byron Jarrett, Eric Brewton, Tim Greene"	76	84
"2015"	20150712	TRUE	"CON"	"Connecticut Sun"	"CHI"	"Chicago Sky"	2	200	86.4	"Amy Bonner, Maj Forsberg, Daryl Humphrey"	76	96
"2015"	20150712	TRUE	"SAS"	"San Antonio Stars"	"MIN"	"Minnesota Lynx"	2	180	88.8	"Tommy Nunez, Tom Mauer, Denise Brooks"	49	60
"2015"	20150712	TRUE	"SEA"	"Seattle Storm"	"PHO"	"Phoenix Mercury"	1	200	88.5	"Tony Dawkins, Kurt Walker, Jeffrey Smith"	60	70
"2015"	20150714	TRUE	"MIN"	"Minnesota Lynx"	"CON"	"Connecticut Sun"	3	200	93.2	"Byron Jarrett, Lamont Simpson, Tim Greene"	85	79
"2015"	20150714	TRUE	"ATL"	"Atlanta Dream"	"PHO"	"Phoenix Mercury"	1	200	92.7	"Denise Brooks, Eric Brewton, Amy Bonner"	71	80
"2015"	20150715	TRUE	"WAS"	"Washington Mystics"	"CHI"	"Chicago Sky"	2	200	91.8	"Kurt Walker, Tony Dawkins, Jeffrey Smith"	57	85
"2015"	20150715	TRUE	"TUL"	"Tulsa Shock"	"IND"	"Indiana Fever"	3	200	94.8	"Tommy Nunez, Kevin Sparrock, Janetta Graham"	80	83
"2015"	20150715	TRUE	"SAS"	"San Antonio Stars"	"NYL"	"New York Liberty"	3	200	91	"Jonathan Sterling, Billy Smith, Sue Blauch"	68	84
"2015"	20150715	TRUE	"LAS"	"Los Angeles Sparks"	"SEA"	"Seattle Storm"	0	200	86.3	"Denise Brooks, Maj Forsberg, Cheryl Flores"	55	68
"2015"	20150716	TRUE	"ATL"	"Atlanta Dream"	"LAS"	"Los Angeles Sparks"	0	177	90.2	"Amy Bonner, Jeff Wooten, Roy Gulbeyan"	76	63
"2015"	20150716	TRUE	"CON"	"Connecticut Sun"	"NYL"	"New York Liberty"	3	200	93.5	"Tiara Cruse, Tom Mauer, Lamont Simpson"	57	64
"2015"	20150717	TRUE	"CHI"	"Chicago Sky"	"MIN"	"Minnesota Lynx"	2	187	95.3	"Billy Smith, Eric Brewton, Cheryl Flores"	66	76
"2015"	20150717	TRUE	"TUL"	"Tulsa Shock"	"SAS"	"San Antonio Stars"	2	200	87.5	"Daryl Humphrey, Aaron Smith, Kurt Walker"	58	65
"2015"	20150717	TRUE	"IND"	"Indiana Fever"	"WAS"	"Washington Mystics"	3	200	84.2	"Tom Mauer, Tommy Nunez, Byron Jarrett"	50	68
"2015"	20150718	TRUE	"NYL"	"New York Liberty"	"PHO"	"Phoenix Mercury"	1	200	90.2	"Daryl Humphrey, Maj Forsberg, Roy Gulbeyan"	75	73
"2015"	20150718	TRUE	"ATL"	"Atlanta Dream"	"SEA"	"Seattle Storm"	0	200	95.3	"Jeff Wooten, Michael Price, Sue Blauch"	73	86
"2015"	20150719	TRUE	"SAS"	"San Antonio Stars"	"CHI"	"Chicago Sky"	2	200	89.2	"Tom Mauer, Jonathan Sterling, Tommy Nunez"	82	93
"2015"	20150719	TRUE	"MIN"	"Minnesota Lynx"	"TUL"	"Tulsa Shock"	2	200	88.5	"---"	76	72
"2015"	20150719	TRUE	"CON"	"Connecticut Sun"	"WAS"	"Washington Mystics"	3	200	93.3	"Tiara Cruse, Billy Smith, Eric Brewton"	82	89
"2015"	20150721	TRUE	"ATL"	"Atlanta Dream"	"CHI"	"Chicago Sky"	2	200	98.5	"Lamont Simpson, Byron Jarrett, Vladimir Voyard-Tadal"	92	97
"2015"	20150721	TRUE	"PHO"	"Phoenix Mercury"	"LAS"	"Los Angeles Sparks"	0	177	81.1	"Sue Blauch, Michael Price, Tommy Nunez"	65	61
"2015"	20150721	TRUE	"IND"	"Indiana Fever"	"SAS"	"San Antonio Stars"	2	200	86.4	"Janetta Graham, Billy Smith, Eric Brewton"	62	80
"2015"	20150721	TRUE	"NYL"	"New York Liberty"	"SEA"	"Seattle Storm"	0	200	90.5	"Amy Bonner, Kurt Walker, Tim Greene"	81	77
"2015"	20150721	TRUE	"WAS"	"Washington Mystics"	"TUL"	"Tulsa Shock"	2	200	81.9	"---"	76	69
"2015"	20150722	TRUE	"NYL"	"New York Liberty"	"LAS"	"Los Angeles Sparks"	0	186	89.1	"Cheryl Flores, Tom Mauer, Kurt Walker"	59	51
"2015"	20150722	TRUE	"CON"	"Connecticut Sun"	"MIN"	"Minnesota Lynx"	2	209	81.5	"Tyler Ford, Roy Gulbeyan, Jeff Wooten"	78	74
"2015"	20150728	TRUE	"IND"	"Indiana Fever"	"CON"	"Connecticut Sun"	3	225	84.6	"Tim Greene, Jeffrey Smith, Billy Smith"	75	73
"2015"	20150728	TRUE	"CHI"	"Chicago Sky"	"PHO"	"Phoenix Mercury"	1	225	92	"Tommy Nunez, Amy Bonner, Michael Price"	87	89
"2015"	20150729	TRUE	"NYL"	"New York Liberty"	"IND"	"Indiana Fever"	3	200	92.1	"Eric Brewton, Sue Blauch, Tyler Ford"	72	84
"2015"	20150729	TRUE	"LAS"	"Los Angeles Sparks"	"MIN"	"Minnesota Lynx"	2	197	91.4	"Maj Forsberg, Tom Mauer, Daryl Humphrey"	62	82
"2015"	20150729	TRUE	"ATL"	"Atlanta Dream"	"SAS"	"San Antonio Stars"	2	200	100.4	"Tony Dawkins, Kurt Walker, Tiffany Bird"	85	102
"2015"	20150729	TRUE	"SEA"	"Seattle Storm"	"WAS"	"Washington Mystics"	3	200	87.1	"Denise Brooks, Don Hudson, Kevin Sparrock"	74	87
"2015"	20150730	TRUE	"PHO"	"Phoenix Mercury"	"TUL"	"Tulsa Shock"	2	200	94.6	"---"	78	66
"2015"	20150731	TRUE	"LAS"	"Los Angeles Sparks"	"CHI"	"Chicago Sky"	2	200	88.9	"Cheryl Flores, Denise Brooks, Tiffany Bird"	88	77
"2015"	20150731	TRUE	"SEA"	"Seattle Storm"	"CON"	"Connecticut Sun"	3	200	94.4	"Sue Blauch, Tom Mauer, Janetta Graham"	66	67
"2015"	20150731	TRUE	"ATL"	"Atlanta Dream"	"MIN"	"Minnesota Lynx"	2	168	101.7	"Tyler Ford, Jeffrey Smith, Eric Brewton"	70	76
"2015"	20150731	TRUE	"WAS"	"Washington Mystics"	"SAS"	"San Antonio Stars"	2	200	89.4	"Michael Price, Jeff Wooten, Amy Bonner"	88	53
"2015"	20150801	TRUE	"MIN"	"Minnesota Lynx"	"TUL"	"Tulsa Shock"	2	200	84.1	"---"	73	80
"2015"	20150802	TRUE	"PHO"	"Phoenix Mercury"	"ATL"	"Atlanta Dream"	3	200	93.8	"Sue Blauch, Jeffrey Smith, Kevin Sparrock"	71	68
"2015"	20150802	TRUE	"WAS"	"Washington Mystics"	"CHI"	"Chicago Sky"	2	200	83.9	"Eric Brewton, Kurt Walker, Janetta Graham"	68	71
"2015"	20150802	TRUE	"CON"	"Connecticut Sun"	"IND"	"Indiana Fever"	3	200	85	"Fatou Cissoko-Stephens, Jeff Wooten, Tom Mauer"	70	83
"2015"	20150802	TRUE	"SEA"	"Seattle Storm"	"NYL"	"New York Liberty"	3	200	91.1	"Maj Forsberg, Michael Price, Tony Dawkins"	62	78
"2015"	20150802	TRUE	"LAS"	"Los Angeles Sparks"	"SAS"	"San Antonio Stars"	2	200	86.2	"Tim Greene, Tommy Nunez, Byron Jarrett"	67	78
"2015"	20150804	TRUE	"IND"	"Indiana Fever"	"CHI"	"Chicago Sky"	2	200	99.5	"Don Hudson, Kevin Sparrock, Michael Price"	82	106
"2015"	20150804	TRUE	"SAS"	"San Antonio Stars"	"CON"	"Connecticut Sun"	3	200	95.4	"Lamont Simpson, Tyler Ford, Jeffrey Smith"	51	82
"2015"	20150804	TRUE	"MIN"	"Minnesota Lynx"	"LAS"	"Los Angeles Sparks"	0	185	91.3	"Kurt Walker, Amy Bonner, Sue Blauch"	55	77
"2015"	20150804	TRUE	"TUL"	"Tulsa Shock"	"PHO"	"Phoenix Mercury"	1	225	83	"Denise Brooks, Byron Jarrett, Jeff Wooten"	84	87
"2015"	20150805	TRUE	"SAS"	"San Antonio Stars"	"WAS"	"Washington Mystics"	3	200	84.2	"Maj Forsberg, Tom Mauer, Tony Dawkins"	63	66
"2015"	20150806	TRUE	"TUL"	"Tulsa Shock"	"LAS"	"Los Angeles Sparks"	0	190	87.3	"Billy Smith, Janetta Graham, Michael Price"	57	82
"2015"	20150807	TRUE	"NYL"	"New York Liberty"	"CHI"	"Chicago Sky"	2	200	99	"Sue Blauch, Tiara Cruse, Tommy Nunez"	77	63
"2015"	20150807	TRUE	"WAS"	"Washington Mystics"	"CON"	"Connecticut Sun"	3	200	84.1	"Tiffany Bird, Daryl Humphrey, Byron Jarrett"	72	86
"2015"	20150807	TRUE	"ATL"	"Atlanta Dream"	"IND"	"Indiana Fever"	3	200	101.2	"Lamont Simpson, Maj Forsberg, Tony Dawkins"	77	106
"2015"	20150807	TRUE	"MIN"	"Minnesota Lynx"	"PHO"	"Phoenix Mercury"	1	200	83.4	"Billy Smith, Michael Price, Roy Gulbeyan"	66	73
"2015"	20150808	TRUE	"SEA"	"Seattle Storm"	"SAS"	"San Antonio Stars"	2	200	99.4	"Kevin Sparrock, Cheryl Flores, Roy Gulbeyan"	81	88
"2015"	20150809	TRUE	"PHO"	"Phoenix Mercury"	"CHI"	"Chicago Sky"	2	200	88.6	"Lamont Simpson, Tom Mauer, Maj Forsberg"	64	74
"2015"	20150809	TRUE	"LAS"	"Los Angeles Sparks"	"MIN"	"Minnesota Lynx"	2	189	86.1	"Tommy Nunez, Denise Brooks, Daryl Humphrey"	59	72
"2015"	20150809	TRUE	"ATL"	"Atlanta Dream"	"TUL"	"Tulsa Shock"	2	200	93.1	"---"	98	90
"2015"	20150809	TRUE	"CON"	"Connecticut Sun"	"WAS"	"Washington Mystics"	3	200	85.3	"Don Hudson, Tiara Cruse, Eric Brewton"	73	84
"2015"	20150811	TRUE	"SEA"	"Seattle Storm"	"LAS"	"Los Angeles Sparks"	0	186	91.5	"Jeffrey Smith, Tiffany Bird, Eric Brewton"	85	68
"2015"	20150811	TRUE	"SAS"	"San Antonio Stars"	"MIN"	"Minnesota Lynx"	2	188	95.1	"---"	76	80
"2015"	20150811	TRUE	"CHI"	"Chicago Sky"	"NYL"	"New York Liberty"	3	200	93.5	"Byron Jarrett, Roy Gulbeyan, Denise Brooks"	63	84
"2015"	20150811	TRUE	"IND"	"Indiana Fever"	"WAS"	"Washington Mystics"	3	200	84	"Billy Smith, Sue Blauch, Tyler Ford"	73	62
"2015"	20150812	TRUE	"TUL"	"Tulsa Shock"	"CON"	"Connecticut Sun"	3	200	90.2	"Kevin Sparrock, Roy Gulbeyan, Tony Dawkins"	74	80
"2015"	20150812	TRUE	"SEA"	"Seattle Storm"	"PHO"	"Phoenix Mercury"	1	200	84.9	"Cheryl Flores, Kurt Walker, Tommy Nunez"	66	83
"2015"	20150814	TRUE	"MIN"	"Minnesota Lynx"	"ATL"	"Atlanta Dream"	3	200	95.4	"Denise Brooks, Roy Gulbeyan, Tim Greene"	82	82
"2015"	20150814	TRUE	"NYL"	"New York Liberty"	"CON"	"Connecticut Sun"	3	200	91.1	"Tommy Nunez, Janetta Graham, Jeffrey Smith"	90	78
"2015"	20150814	TRUE	"CHI"	"Chicago Sky"	"SEA"	"Seattle Storm"	0	200	90.1	"Jeff Wooten, Eric Brewton, Sue Blauch"	94	84
"2015"	20150815	TRUE	"TUL"	"Tulsa Shock"	"NYL"	"New York Liberty"	3	200	86.6	"Lamont Simpson, Don Hudson, Tom Mauer"	81	76
"2015"	20150816	TRUE	"CON"	"Connecticut Sun"	"ATL"	"Atlanta Dream"	3	200	83.2	"Daryl Humphrey, Janetta Graham, Billy Smith"	77	90
"2015"	20150816	TRUE	"CHI"	"Chicago Sky"	"LAS"	"Los Angeles Sparks"	0	176	88	"Maj Forsberg, Kurt Walker, Sue Blauch"	64	68
"2015"	20150816	TRUE	"IND"	"Indiana Fever"	"PHO"	"Phoenix Mercury"	1	200	84.5	"Roy Gulbeyan, Denise Brooks, Eric Brewton"	75	63
"2015"	20150816	TRUE	"SAS"	"San Antonio Stars"	"SEA"	"Seattle Storm"	0	200	87.9	"Michael Price, Byron Jarrett, Tiffany Bird"	63	72
"2015"	20150816	TRUE	"MIN"	"Minnesota Lynx"	"WAS"	"Washington Mystics"	3	200	86.9	"Jeffrey Smith, Tommy Nunez, Tony Dawkins"	58	77
"2015"	20150818	TRUE	"IND"	"Indiana Fever"	"LAS"	"Los Angeles Sparks"	0	169	87.6	"Michael Price, Byron Jarrett, Daryl Humphrey"	79	56
"2015"	20150818	TRUE	"PHO"	"Phoenix Mercury"	"TUL"	"Tulsa Shock"	2	200	90	"---"	59	74
"2015"	20150819	TRUE	"WAS"	"Washington Mystics"	"MIN"	"Minnesota Lynx"	2	193	85	"Billy Smith, Sue Blauch, Amy Bonner"	79	61
"2015"	20150819	TRUE	"NYL"	"New York Liberty"	"SAS"	"San Antonio Stars"	2	200	89.6	"Maj Forsberg, Roy Gulbeyan, Tyler Ford"	73	45
"2015"	20150821	TRUE	"WAS"	"Washington Mystics"	"CHI"	"Chicago Sky"	2	200	99.3	"Kevin Sparrock, Denise Brooks, Tom Mauer"	85	87
"2015"	20150821	TRUE	"ATL"	"Atlanta Dream"	"NYL"	"New York Liberty"	3	200	87.4	"Amy Bonner, Tiara Cruse, Michael Price"	67	78
"2015"	20150821	TRUE	"LAS"	"Los Angeles Sparks"	"PHO"	"Phoenix Mercury"	1	200	83.1	"Tyler Ford, Billy Smith, Daryl Humphrey"	66	68
"2015"	20150821	TRUE	"MIN"	"Minnesota Lynx"	"SAS"	"San Antonio Stars"	2	200	88.4	"Byron Jarrett, Cheryl Flores, Kurt Walker"	77	61
"2015"	20150821	TRUE	"IND"	"Indiana Fever"	"SEA"	"Seattle Storm"	0	200	86.6	"Jeffrey Smith, Roy Gulbeyan, Janetta Graham"	75	63
"2015"	20150821	TRUE	"CON"	"Connecticut Sun"	"TUL"	"Tulsa Shock"	2	225	77.9	"---"	76	84
"2015"	20150823	TRUE	"ATL"	"Atlanta Dream"	"CON"	"Connecticut Sun"	3	200	93.1	"Amy Bonner, Tom Mauer, Tiara Cruse"	102	92
"2015"	20150823	TRUE	"NYL"	"New York Liberty"	"IND"	"Indiana Fever"	3	200	87.8	"Tiffany Bird, Kurt Walker, Denise Brooks"	79	80
"2015"	20150823	TRUE	"MIN"	"Minnesota Lynx"	"PHO"	"Phoenix Mercury"	1	200	89.4	"Byron Jarrett, Lamont Simpson, Kurt Walker"	67	79
"2015"	20150823	TRUE	"LAS"	"Los Angeles Sparks"	"SAS"	"San Antonio Stars"	2	200	91.6	"Tony Dawkins, Sue Blauch, Eric Brewton"	72	59
"2015"	20150823	TRUE	"CHI"	"Chicago Sky"	"WAS"	"Washington Mystics"	3	200	89.1	"Michael Price, Don Hudson, Tim Greene"	66	64
"2015"	20150825	TRUE	"CON"	"Connecticut Sun"	"ATL"	"Atlanta Dream"	3	200	80.2	"Tommy Nunez, Michael Price, Denise Brooks"	57	71
"2015"	20150826	TRUE	"LAS"	"Los Angeles Sparks"	"IND"	"Indiana Fever"	3	200	87.6	"Cheryl Flores, Amy Bonner, Eric Brewton"	63	79
